"Environment and Climate Change Canada"
"Monthly Values for May - 2011"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BACCARO PT","43.451","-65.472","NS","8.7","0",NA,"17.7","0","4.2","0","",,NA,"78.1","1",NA,"","9","",,NA,"288.7","0.0","8200255"
"BEAVER ISLAND (AUT)","44.817","-62.333","NS","7.1","0",NA,"16.4","0","2.7","0","",,NA,"",,NA,"","","",,NA,"337.3","0.0","8200558"
"BERWICK","45.083","-64.733","NS","12.3","11",NA,"26.0","11","2.5","11","0.0","1",NA,"139.2","1",NA,"0.0","12","","",NA,"115.9","2.8","8200578"
"BRIDGEWATER","44.400","-64.550","NS","12.4","9","1.9","25.0","9","3.0","9","0.0","0","0.0","147.2","0","115.0","0.0","16","","",NA,"126.4","4.0","8200600"
"BRIER ISLAND","44.286","-66.347","NS","8.8","0",NA,"18.0","0","3.8","0","",,NA,"142.0","0",NA,"","13","",,NA,"286.3","0.0","8200604"
"CARIBOU POINT (AUT)","45.767","-62.683","NS","10.1","0",NA,"27.2","0","3.3","0","",,NA,"83.7","0",NA,"","13","",,NA,"248.3","2.3","8200774"
"CHARLESVILLE","43.583","-65.783","NS","11.4","13","2.5","20.5","13","0.0","13","0.0","2",NA,"99.8","2",NA,"0.0","13","","",NA,"118.1","0.0","8200810"
"CHETICAMP CS","46.645","-60.947","NS","11.7","5",NA,"26.4","5","-0.4","5","",,NA,"51.0","5",NA,"","8","",,NA,"166.6","2.0","8200827"
"COLLEGEVILLE","45.483","-62.017","NS","9.6","0","0.4","27.0","0","2.0","0","0.0","0","0.0","125.2","0","121.0","0.0","20","","",NA,"258.9","0.0","8201000"
"DEBERT","45.417","-63.467","NS","11.3","1",NA,"25.8","1","-0.5","0","",,NA,"88.3","1",NA,"","8","",,NA,"205.0","2.8","8201390"
