"Environment and Climate Change Canada"
"Monthly Values for January - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LYONS BROOK","45.658","-62.797","NS","-9.5","18","-3.2","10.0","18","-21.0","18","16.0","18",NA,"16.0","18",NA,"","3","","",NA,"357.1","0.0","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","-6.8","0","-0.6","13.0","0","-25.0","0","41.0","0","83.0","56.0","0","43.0","","11","","",NA,"769.1","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","-7.9","0",NA,"14.9","0","-24.6","0","",,NA,"50.2","0",NA,"","9","",,NA,"803.3","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-8.4","5",NA,"12.0","3","-20.6","3","",,NA,"52.5","12",NA,"145.0","12","",,NA,"687.6","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-8.4","0",NA,"13.7","0","-27.6","0","",,NA,"33.3","0",NA,"","10","",,NA,"818.4","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-7.8","0",NA,"15.7","0","-23.1","0","",,NA,"55.4","5",NA,"","11","",,NA,"800.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-9.6","21","-3.4","2.5","21","-21.0","21","14.0","21",NA,"19.0","21",NA,"","4","","",NA,"276.0","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","-4.3","0",NA,"13.7","0","-18.9","0","53.0","0",NA,"121.8","0",NA,"","13","","",NA,"692.7","0.0","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","-6.4","0",NA,"12.8","0","-21.4","0","",,NA,"26.6","6",NA,"","6","",,NA,"756.2","0.0","8204495"
"PUGWASH","45.843","-63.655","NS","-2.5","30","4.6","3.0","30","-8.0","30","0.0","30",NA,"0.0","30",NA,"","0","","",NA,"20.5","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","-0.6","0",NA,"10.4","0","-12.3","0","",,NA,"70.5","2",NA,"","16","",,NA,"576.7","0.0","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","-4.5","3","1.3","13.0","2","-21.0","2","24.0","2",NA,"42.0","2",NA,"","7","","",NA,"629.0","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-3.7","0",NA,"12.7","0","-13.7","0","",,NA,"",,NA,"","","",,NA,"673.0","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","-4.4","0","2.0","13.0","0","-22.5","0","40.0","0","64.0","62.8","0","45.0","15.0","10","","",NA,"694.3","0.0","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","-4.5","1",NA,"11.0","1","-17.8","0","",,NA,"39.5","1",NA,"1.0","7","",,NA,"676.4","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","-5.5","0","-0.1","11.7","0","-21.6","0","52.2","0","70.0","45.5","0","30.0","0.0","11","",,NA,"727.3","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","-5.2","0",NA,"11.7","0","-21.3","0","",,NA,"30.8","1",NA,"","8","",,NA,"717.9","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-8.2","0",NA,"15.0","0","-24.5","0","19.0","0",NA,"29.2","0",NA,"0.0","4","","",NA,"811.3","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-6.4","0",NA,"14.8","0","-21.7","0","",,NA,"23.6","0",NA,"","7","",,NA,"755.1","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-5.0","0","0.7","16.5","0","-23.0","0","48.0","0","74.0","58.4","0","53.0","0.0","12","","",NA,"712.2","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-3.7","0",NA,"10.7","0","-17.7","0","",,NA,"39.3","1",NA,"","7","",,NA,"672.5","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","-2.5","0",NA,"11.5","0","-13.8","0","",,NA,"32.8","2",NA,"","9","",,NA,"635.4","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","-2.6","3",NA,"10.9","3","-13.6","3","35.0","3",NA,"43.4","3",NA,"","12","",,NA,"576.8","0.0","8206495"
