"Environment and Climate Change Canada"
"Monthly Values for August - 2012"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"PUGWASH","45.843","-63.655","NS","22.0","20","2.7","32.0","20","10.0","20","0.0","20",NA,"31.1","20",NA,"0.0","3","","",NA,"0.0","44.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","20.1","0",NA,"25.1","0","12.4","0","",,NA,"71.5","0",NA,"","7","",,NA,"1.2","67.6","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","19.9","0",NA,"25.4","0","15.1","0","",,NA,"",,NA,"","","",,NA,"2.3","62.7","8204909"
"SALMON HOLE","44.933","-64.033","NS","21.8","0","2.7","31.5","0","12.5","0","0.0","0",NA,"45.0","0","53.0","","6","","",NA,"1.9","119.2","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","20.5","0",NA,"27.6","0","13.4","0","",,NA,"49.0","0",NA,"","10","",,NA,"1.0","77.9","8205092"
"SYDNEY A","46.167","-60.048","NS","20.8","0","2.7","30.3","0","9.8","0","0.0","0",NA,"102.9","0","103.0","0.0","10","",,NA,"3.4","89.3","8205700"
"SYDNEY CS","46.163","-60.042","NS","20.9","0",NA,"31.2","0","9.6","0","",,NA,"116.9","6",NA,"","6","",,NA,"2.5","92.4","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","21.3","2",NA,"31.5","1","9.0","1","0.0","1",NA,"112.4","1",NA,"0.0","9","","",NA,"3.5","100.4","8205774"
"TRACADIE","45.608","-61.680","NS","21.0","0",NA,"30.1","0","12.3","0","",,NA,"80.6","0",NA,"","9","",,NA,"3.1","96.3","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","21.7","0","2.6","33.0","0","9.0","0","0.0","0",NA,"47.9","0","64.0","0.0","9","","",NA,"1.7","117.9","8206222"
"WESTERN HEAD","43.990","-64.664","NS","17.4","0",NA,"28.0","0","10.1","0","",,NA,"103.3","0",NA,"","6","",,NA,"28.9","10.9","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","0",NA,"75.6","0","100.0","0.0","7","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","18.9","0",NA,"26.5","0","11.3","0","",,NA,"84.5","0",NA,"","7","",,NA,"5.6","34.6","8206491"
"YARMOUTH A","43.827","-66.088","NS","18.9","0",NA,"26.4","0","11.0","0","0.0","0",NA,"86.7","1",NA,"","7","",,NA,"6.2","33.1","8206495"
