"Environment and Climate Change Canada"
"Monthly Values for March - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"INGONISH BEACH CS","46.667","-60.400","NS","0.5","0",NA,"15.6","0","-8.7","0","15.0","26",NA,"145.2","1",NA,"6.0","7","",,NA,"541.9","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","2.7","0",NA,"20.6","0","-10.1","0","",,NA,"86.0","1",NA,"","17","",,NA,"475.1","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","2.3","0",NA,"18.8","0","-11.8","0","10.0","26",NA,"70.9","0",NA,"","9","",,NA,"485.9","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","1.5","8",NA,"15.0","8","-11.5","8","0.0","8",NA,"54.5","8",NA,"0.0","4","","",NA,"380.5","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","4.1","5","4.0","19.5","5","-10.0","5","3.8","5",NA,"122.2","5",NA,"0.0","8","","",NA,"361.2","0.0","8203100"
"LYONS BROOK","45.658","-62.797","NS","1.3","3","2.9","19.0","3","-14.0","3","6.0","1",NA,"56.0","1",NA,"0.0","8","","",NA,"469.0","0.0","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","0.4","0",NA,"14.7","0","-13.4","0","",,NA,"93.4","0",NA,"","15","",,NA,"546.2","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-1.8","19",NA,"-0.8","19","-2.6","16","",,NA,"2.5","17",NA,"","0","",,NA,"237.8","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","1.3","0",NA,"18.6","0","-14.1","0","",,NA,"63.9","0",NA,"","7","",,NA,"517.1","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","1.1","0",NA,"14.4","0","-13.5","0","",,NA,"67.1","0",NA,"","9","",,NA,"524.3","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","2.5","12","3.8","12.5","12","-11.5","12","0.0","12",NA,"60.3","12",NA,"0.0","6","","",NA,"295.1","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","0.3","0",NA,"16.8","0","-8.6","0","18.0","0",NA,"77.3","0",NA,"","7","","",NA,"547.3","0.0","8204456"
"PUGWASH","45.843","-63.655","NS","-0.1","15","1.6","16.0","15","-16.0","15","0.0","15",NA,"0.0","15",NA,"0.0","0","","",NA,"289.0","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","2.7","1",NA,"10.4","1","-4.4","0","",,NA,"31.0","7",NA,"","6","",,NA,"458.7","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","0.1","1",NA,"9.8","1","-7.4","1","",,NA,"",,NA,"","","",,NA,"538.5","0.0","8204909"
"SHEARWATER AUTO","44.636","-63.507","NS","2.5","0",NA,"15.6","0","-9.4","0","",,NA,"77.9","1",NA,"","8","",,NA,"479.4","0.0","8205091"
"SHEARWATER RCS","44.630","-63.513","NS","2.7","0",NA,"15.8","0","-9.0","0","",,NA,"98.6","0",NA,"","7","",,NA,"473.8","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","-0.1","0","2.6","15.7","0","-8.5","0","18.5","0","38.0","127.0","0","98.0","0.0","9","",,NA,"559.8","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","-0.2","1",NA,"15.9","1","-8.5","0","",,NA,"101.0","1",NA,"","10","",,NA,"545.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","0.4","2",NA,"15.0","2","-11.5","1","7.0","2",NA,"51.0","2",NA,"0.0","7","","",NA,"509.2","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","0.7","0",NA,"19.0","0","-7.5","0","",,NA,"43.9","0",NA,"","6","",,NA,"534.8","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","2.5","0","3.4","19.0","0","-12.0","0","6.0","0","16.0","63.4","0","61.0","0.0","9","","",NA,"479.4","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","2.6","0",NA,"17.4","0","-8.4","0","",,NA,"109.0","1",NA,"","7","",,NA,"477.3","0.0","8206240"
"YARMOUTH A","43.831","-66.089","NS","3.3","0","3.1","14.2","0","-8.7","0","12.2","0","41.0","94.0","0","81.0","0.0","8","",,NA,"454.4","0.0","8206500"
