"Environment and Climate Change Canada"
"Monthly Values for April - 2006"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HART ISLAND (AUT)","45.350","-60.983","NS","4.3","0",NA,"12.4","0","-1.3","0","",,NA,"",,NA,"0.0","","",,NA,"411.8","0.0","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","5.1","0",NA,"17.0","0","-3.2","0","",,NA,"224.1","0",NA,"0.0","13","",,NA,"388.1","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","6.0","0",NA,"19.8","0","-1.7","0","",,NA,"107.6","0",NA,"0.0","13","",,NA,"358.9","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","6.2","0",NA,"22.0","0","-2.6","0","",,NA,"80.5","0",NA,"0.0","13","",,NA,"353.6","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","6.1","19",NA,"16.5","19","-2.0","19","",,NA,"",,NA,"","","","",NA,"130.5","0.0","8202896"
"LOUISBOURG","45.900","-60.000","NS","3.7","0","1.5","13.0","0","-3.0","0","12.0","0","67.0","147.7","0","100.0","0.0","17","","",NA,"430.4","0.0","8203161"
"LUNENBURG","44.360","-64.296","NS","6.3","0",NA,"15.6","0","0.5","0","",,NA,"",,NA,"0.0","","","",NA,"352.1","0.0","8203210"
"LYONS BROOK","45.658","-62.797","NS","5.7","26","1.5","17.5","26","-1.0","26","0.0","26",NA,"40.0","26",NA,"","1","","",NA,"49.2","0.0","8203230"
"MABOU","46.067","-61.383","NS","5.2","0",NA,"18.0","0","-5.0","0","0.0","0",NA,"73.0","0",NA,"0.0","11","","",NA,"384.5","0.0","8203249"
"MALAY FALLS","44.983","-62.483","NS","5.6","0",NA,"19.0","0","-5.3","0","",,NA,"139.3","0",NA,"0.0","13","","",NA,"372.1","0.0","8203405"
"MCNABS ISLAND (AUT)","44.600","-63.533","NS","5.6","0",NA,"13.7","0","-0.2","0","",,NA,"",,NA,"0.0","","","",NA,"372.1","0.0","8203478"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","5.8","0","1.4","19.0","0","-5.0","0","0.0","0","0.0","132.8","0","122.0","0.0","15","","",NA,"366.8","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","5.2","0",NA,"18.1","0","-4.2","0","",,NA,"135.1","0",NA,"0.0","17","",,NA,"382.8","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","3.1","0",NA,"15.0","0","-4.1","0","",,NA,"228.9","0",NA,"16.0","13","","",NA,"445.7","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","5.5","0",NA,"18.4","0","-5.4","0","",,NA,"103.1","0",NA,"0.0","12","",,NA,"374.4","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","5.0","0",NA,"17.5","0","-4.0","0","",,NA,"157.4","0",NA,"0.0","14","",,NA,"389.8","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","5.8","25","1.7","18.5","25","-2.0","25","0.0","25",NA,"5.1","25",NA,"","1","","",NA,"61.1","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","4.3","3",NA,"15.7","1","-4.7","2","6.0","0",NA,"208.0","0",NA,"0.0","11","","",NA,"370.8","0.0","8204456"
"HAWKESBURY","45.617","-61.367","NS","5.2","0",NA,"15.9","0","-2.0","0","0.8","0",NA,"163.2","0",NA,"0.0","17","","",NA,"384.3","0.0","8204493"
"PUGWASH","45.843","-63.655","NS","5.2","6","0.9","18.0","6","-5.5","6","0.0","6",NA,"96.0","6",NA,"0.0","11","","",NA,"306.7","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","4.9","2",NA,"9.5","2","-3.9","2","",,NA,"91.0","3",NA,"","13","",,NA,"367.3","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","2.4","0",NA,"10.3","0","-1.7","0","",,NA,"",,NA,"","","",,NA,"468.3","0.0","8204909"
"SHEARWATER A","44.633","-63.500","NS","5.8","12","1.5","14.0","12","-0.9","12","3.2","12",NA,"75.2","12",NA,"","6","79.4","17",NA,"220.5","0.0","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","6.2","0",NA,"16.4","0","-1.2","0","",,NA,"115.0","0",NA,"0.0","12","",,NA,"354.5","0.0","8205091"
"SOUTH MOUNTAIN","45.017","-64.683","NS","6.0","5",NA,"22.0","5","-3.0","5","0.0","5",NA,"103.2","5",NA,"","12","","",NA,"301.2","0.0","8205185"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","4.9","1",NA,"18.2","1","-4.4","1","0.0","1",NA,"120.4","1",NA,"","14","","",NA,"379.9","0.0","8205193"
"SYDNEY A","46.167","-60.048","NS","4.2","0","1.7","15.0","0","-4.9","0","9.4","0","44.0","188.7","0","142.0","0.0","15","",,NA,"414.8","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","4.1","0",NA,"14.6","0","-5.0","0","",,NA,"258.3","0",NA,"0.0","23","",,NA,"416.8","0.0","8205702"
"TRACADIE","45.608","-61.680","NS","4.7","0",NA,"16.3","0","-1.8","0","",,NA,"125.1","0",NA,"0.0","16","",,NA,"399.6","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","6.4","0","1.2","22.0","0","-4.0","0","0.0","0","0.0","98.2","0","106.0","0.0","13","","",NA,"349.0","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","5.8","0",NA,"15.2","0","-1.1","0","",,NA,"106.3","0",NA,"0.0","11","",,NA,"365.6","0.0","8206240"
"WRECK COVE BROOK","46.533","-60.450","NS","4.6","1","2.3","15.0","1","-2.0","1","4.0","14",NA,"235.2","1",NA,"","10","","",NA,"388.8","0.0","8206450"
"YARMOUTH A","43.831","-66.089","NS","5.9","0","0.8","17.8","0","-2.3","0","1.4","0","14.0","91.8","0","91.0","0.0","13","175.4","0","98.0","362.3","0.0","8206500"
