"Environment and Climate Change Canada"
"Monthly Values for May - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SABLE ISLAND","43.932","-60.009","NS","7.5","0",NA,"13.5","0","1.7","0","",,NA,"88.0","0",NA,"","18","",,NA,"324.3","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","7.0","10",NA,"12.7","10","1.8","10","",,NA,"69.2","10",NA,"","8","",,NA,"232.0","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","10.6","0","1.2","29.0","0","1.0","0","0.0","0","0.0","159.6","0","134.0","0.0","15","","",NA,"229.2","1.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","5.5","9",NA,"13.1","7","0.9","4","",,NA,"",,NA,"","","",,NA,"276.0","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","9.7","0",NA,"28.7","0","2.4","0","",,NA,"167.2","0",NA,"","16","",,NA,"258.5","2.0","8205092"
"SYDNEY A","46.161","-60.048","NS","7.3","0",NA,"24.9","0","-1.5","0","0.0","0",NA,"255.3","0",NA,"","15","",,NA,"331.9","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","7.3","1",NA,"25.1","1","-1.6","0","",,NA,"235.5","1",NA,"","15","",,NA,"322.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","10.5","0",NA,"30.0","0","-1.5","0","0.0","0",NA,"103.8","0",NA,"0.0","11","","",NA,"239.2","5.8","8205774"
"TRACADIE","45.608","-61.680","NS","8.6","1",NA,"30.4","1","-0.7","0","",,NA,"128.3","1",NA,"","12","",,NA,"282.6","0.4","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","12.1","0","0.9","31.0","0","0.5","0","0.0","0","0.0","114.9","0","117.0","0.0","16","","",NA,"192.4","8.9","8206222"
"WESTERN HEAD","43.990","-64.664","NS","9.4","1",NA,"31.0","1","0.9","0","",,NA,"229.2","1",NA,"","30","",,NA,"259.8","1.4","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","8",NA,"69.4","8",NA,"0.0","10","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","10.1","0",NA,"20.9","0","1.6","0","",,NA,"143.7","0",NA,"","12","",,NA,"246.1","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","9.9","0",NA,"21.4","0","1.6","0","0.0","0",NA,"151.8","0",NA,"","12","",,NA,"250.5","0.0","8206495"
