"Environment and Climate Change Canada"
"Monthly Values for May - 2007"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LYONS BROOK","45.658","-62.797","NS","9.4","5","-0.8","27.0","5","-3.0","5","2.0","5",NA,"50.0","5",NA,"0.0","9","","",NA,"224.8","1.0","8203230"
"MALAY FALLS","44.983","-62.483","NS","8.8","0",NA,"31.5","0","-4.8","0","",,NA,"60.1","0",NA,"0.0","9","","",NA,"286.8","1.6","8203405"
"MCNABS ISLAND (AUT)","44.600","-63.533","NS","8.6","0",NA,"28.6","0","1.3","0","",,NA,"",,NA,"0.0","","","",NA,"290.9","0.0","8203478"
"NAPPAN AUTO","45.760","-64.241","NS","9.5","0",NA,"26.5","0","-2.6","0","",,NA,"109.7","0",NA,"0.0","9","",,NA,"263.4","0.6","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","7.8","17",NA,"23.2","15","-1.2","14","",,NA,"61.8","6",NA,"0.0","8","","",NA,"142.8","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","9.1","0",NA,"29.1","0","-4.7","0","",,NA,"105.5","0",NA,"0.0","7","",,NA,"276.8","0.6","8204193"
"PARRSBORO","45.413","-64.347","NS","8.7","0",NA,"24.6","0","-4.0","0","",,NA,"128.6","0",NA,"0.0","7","",,NA,"288.1","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","7.0","30","-2.9","11.0","30","3.0","30","0.0","30",NA,"4.0","30",NA,"","1","","",NA,"11.0","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","7.9","0",NA,"22.9","0","-5.2","0","3.0","0",NA,"57.9","0",NA,"0.0","8","","",NA,"312.6","0.0","8204456"
"HAWKESBURY","45.617","-61.367","NS","7.8","0",NA,"25.6","0","-1.6","0","9.7","0",NA,"91.9","0",NA,"0.0","13","","",NA,"315.7","0.0","8204493"
"PUGWASH","45.843","-63.655","NS","10.2","8","-0.4","27.0","8","-5.0","8","0.0","8",NA,"53.8","8",NA,"0.0","6","","",NA,"179.9","0.3","8204525"
"SABLE ISLAND","43.932","-60.009","NS","6.3","0",NA,"12.7","0","-1.3","0","",,NA,"31.0","0",NA,"","5","",,NA,"362.1","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","5.1","0",NA,"16.8","0","0.2","0","",,NA,"",,NA,"","","",,NA,"400.8","0.0","8204909"
"SHEARWATER A","44.633","-63.500","NS","9.9","14","0.7","25.0","14","0.3","9","",,NA,"",,NA,"","","",,NA,"137.5","0.0","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","9.7","0",NA,"30.3","0","0.2","0","",,NA,"76.6","0",NA,"0.0","9","",,NA,"256.9","0.5","8205091"
"SYDNEY A","46.167","-60.048","NS","7.0","0","-1.0","26.8","0","-4.3","0","3.0","0","132.0","53.0","0","51.0","0.0","9","",,NA,"342.6","0.2","8205700"
"SYDNEY CS","46.163","-60.042","NS","7.9","0",NA,"27.3","0","-4.7","0","",,NA,"50.6","0",NA,"0.0","9","",,NA,"315.6","1.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","9.5","0",NA,"27.0","0","-2.0","0","3.2","0",NA,"81.0","0",NA,"0.0","10","","",NA,"264.9","1.5","8205774"
"TRACADIE","45.608","-61.680","NS","8.3","0",NA,"25.6","0","-1.3","0","",,NA,"68.2","0",NA,"0.0","11","",,NA,"301.5","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","11.0","0","-0.2","29.5","0","-3.0","0","0.0","0","0.0","87.3","0","89.0","0.0","9","","",NA,"220.6","2.3","8206222"
"WESTERN HEAD","43.990","-64.664","NS","8.9","0",NA,"32.5","0","0.4","0","",,NA,"51.6","0",NA,"0.0","6","",,NA,"284.3","1.8","8206240"
"YARMOUTH A","43.831","-66.089","NS","9.3","0","-0.4","22.5","0","1.1","0","0.0","0","0.0","56.4","0","56.0","0.0","5","228.5","2",NA,"269.6","0.0","8206500"
