"Environment and Climate Change Canada"
"Monthly Values for January - 2012"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","45.921","-60.647","NS","-2.5","4",NA,"10.0","4","-12.7","4","",,NA,"85.6","4",NA,"8.0","13","",,NA,"553.2","0.0","8201780"
"GREENWOOD A","44.983","-64.917","NS","-3.2","0","2.4","13.1","0","-18.0","0","53.6","0","68.0","70.8","0","69.0","6.0","14","",,NA,"656.2","0.0","8202000"
"HALIFAX STANFIELD INT'L A","44.880","-63.500","NS","-3.7","0","2.1","10.7","0","-16.8","0","40.4","0","69.0","120.7","0","90.0","7.0","12","",,NA,"673.7","0.0","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","-1.1","0",NA,"9.9","0","-9.9","0","",,NA,"",,NA,"","","",,NA,"592.7","0.0","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","-2.1","0",NA,"10.9","0","-10.4","0","",,NA,"123.7","2",NA,"20.0","16","",,NA,"624.4","0.0","8202502"
"KEJIMKUJIK 1","44.432","-65.203","NS","-3.4","0",NA,"9.8","0","-15.1","0","",,NA,"117.4","1",NA,"13.0","16","",,NA,"664.6","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","-3.3","0",NA,"12.1","0","-15.1","0","",,NA,"61.5","2",NA,"4.0","10","",,NA,"659.7","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","-3.1","10",NA,"10.0","10","-16.0","10","8.5","10",NA,"80.1","10",NA,"","9","","",NA,"442.1","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","-2.4","14","2.1","12.0","9","-16.0","10","10.0","10",NA,"123.8","9",NA,"7.0","11","","",NA,"347.1","0.0","8203100"
"LOUISBOURG","45.900","-60.000","NS","-2.2","0","2.8","9.5","0","-12.5","0","58.5","0","100.0","164.6","0","112.0","","16","","",NA,"625.4","0.0","8203161"
"LR.SACKVILLE/BEDFORD SNOW","44.759","-63.653","NS","",,NA,"",,"",,"40.4","1",NA,"134.5","1",NA,"5.0","14","","",NA,"","","8203171"
"LYONS BROOK","45.658","-62.797","NS","-2.7","17","3.6","12.0","17","-16.0","17","29.0","12",NA,"66.0","12",NA,"","11","","",NA,"289.6","0.0","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","-3.1","0","3.1","12.0","0","-19.0","0","36.0","0","73.0","90.4","0","70.0","","15","","",NA,"653.7","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","-5.1","0",NA,"10.2","0","-17.9","0","",,NA,"74.4","0",NA,"3.0","17","",,NA,"716.9","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-6.0","4",NA,"8.8","4","-14.2","2","",,NA,"76.1","9",NA,"84.0","15","",,NA,"646.7","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-4.1","2",NA,"12.3","2","-19.7","1","",,NA,"79.4","0",NA,"6.0","11","",,NA,"641.5","0.0","8204193"
"UPPER STEWIACKE SNOW","40.000","-50.000","NS","",,NA,"",,"",,"42.0","11",NA,"42.0","11",NA,"11.0","4","","",NA,"","","8204195"
"PARRSBORO","45.413","-64.347","NS","-4.5","0",NA,"10.7","0","-17.5","0","",,NA,"94.7","0",NA,"1.0","10","",,NA,"698.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-3.9","4","2.3","10.5","4","-15.5","4","33.5","4",NA,"129.9","4",NA,"6.0","14","","",NA,"590.3","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","-2.2","0",NA,"11.2","0","-12.0","0","64.0","0",NA,"153.5","0",NA,"","17","","",NA,"625.4","0.0","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","-3.2","1",NA,"10.9","1","-13.5","1","",,NA,"63.3","1",NA,"","10","",,NA,"636.4","0.0","8204495"
"PUGWASH","45.843","-63.655","NS","-5.9","19","1.2","10.0","19","-21.0","19","3.0","19",NA,"3.0","19",NA,"0.0","1","","",NA,"286.6","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","2.4","0",NA,"12.0","0","-6.9","0","",,NA,"112.0","0",NA,"","18","",,NA,"483.3","0.0","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","-1.2","1","4.5","12.0","1","-19.0","0","31.0","1",NA,"157.9","1",NA,"0.0","10","","",NA,"576.5","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-1.9","0",NA,"9.7","0","-9.1","0","",,NA,"",,NA,"","","",,NA,"615.8","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","-2.1","0","4.3","11.0","0","-17.5","0","62.0","0","99.0","116.6","0","84.0","140.0","11","","",NA,"624.0","0.0","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","-1.8","0",NA,"10.3","0","-14.1","0","",,NA,"126.6","0",NA,"5.0","12","",,NA,"615.1","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","-2.9","0","2.5","9.4","0","-14.2","0","67.6","1",NA,"138.3","0","91.0","3.0","14","",,NA,"647.3","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","-3.0","0",NA,"9.0","0","-13.9","0","",,NA,"89.7","1",NA,"","15","",,NA,"650.5","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-4.5","0",NA,"12.0","0","-17.5","0","25.2","0",NA,"43.4","0",NA,"0.0","10","","",NA,"699.0","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-2.8","0",NA,"12.3","0","-12.6","0","",,NA,"60.8","2",NA,"22.0","9","",,NA,"643.9","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-2.6","0","3.0","12.5","0","-19.0","0","61.0","0","94.0","88.4","0","80.0","9.0","19","","",NA,"638.7","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-0.9","0",NA,"9.8","0","-13.2","0","",,NA,"131.8","1",NA,"","11","",,NA,"587.0","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"43.0","0","61.0","82.4","0","66.0","","11","","",NA,"","","8206316"
"WRECK COVE BROOK","46.533","-60.450","NS","",,"","",,"",,"",,NA,"",,NA,"0.0","","","",NA,"","","8206450"
"YARMOUTH A","43.831","-66.089","NS","-0.5","0","2.5","10.3","0","-12.5","0","43.2","0","63.0","113.2","0","89.0","2.0","13","",,NA,"574.2","0.0","8206500"
