"Environment and Climate Change Canada"
"Monthly Values for September - 2006"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"KEJIMKUJIK 1","44.403","-65.203","NS","14.9","0",NA,"26.1","0","3.4","0","",,NA,"81.7","0",NA,"0.0","9","",,NA,"98.2","4.8","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","15.5","0",NA,"27.6","0","3.4","0","",,NA,"31.7","0",NA,"0.0","7","",,NA,"84.9","10.9","8202810"
"LAKE MAJOR","44.717","-63.483","NS","15.2","11",NA,"27.0","11","4.0","11","0.0","11",NA,"31.4","11",NA,"0.0","7","","",NA,"57.1","4.1","8202896"
"LUNENBURG","44.360","-64.296","NS","16.0","0",NA,"22.3","0","8.1","0","",,NA,"",,NA,"0.0","","","",NA,"62.6","3.6","8203210"
"LYONS BROOK","45.658","-62.797","NS","14.8","15","0.0","25.0","15","2.5","15","0.0","15",NA,"21.0","15",NA,"","5","","",NA,"48.9","1.0","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","14.3","0",NA,"26.0","0","0.5","0","",,NA,"55.7","0",NA,"0.0","10","",,NA,"113.5","3.9","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","13.6","0",NA,"25.2","0","4.5","0","",,NA,"62.8","0",NA,"0.0","12","","",NA,"135.8","2.6","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","14.2","0",NA,"26.4","0","-2.4","0","",,NA,"29.4","0",NA,"0.0","7","",,NA,"119.2","5.0","8204193"
"PARRSBORO","45.413","-64.347","NS","13.6","0",NA,"24.7","0","-0.2","0","",,NA,"71.7","0",NA,"0.0","8","",,NA,"134.8","1.9","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","15.5","15","1.0","25.0","15","5.5","15","0.0","15",NA,"25.0","15",NA,"0.0","5","","",NA,"38.8","1.3","8204453"
"POINT ACONI","46.317","-60.333","NS","15.4","5",NA,"25.6","3","2.8","3","0.0","0",NA,"40.0","0",NA,"0.0","7","","",NA,"73.2","8.1","8204456"
"HAWKESBURY","45.617","-61.367","NS","16.6","0",NA,"26.4","0","6.0","0","0.0","0",NA,"26.6","0",NA,"0.0","8","","",NA,"54.0","11.5","8204493"
"PUGWASH","45.843","-63.655","NS","15.2","9","0.0","27.0","9","1.0","9","0.0","9",NA,"18.9","9",NA,"","3","","",NA,"71.4","13.4","8204525"
"SABLE ISLAND","43.932","-60.009","NS","16.5","0",NA,"22.4","0","9.8","0","",,NA,"85.0","0",NA,"","7","",,NA,"50.5","4.1","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","15.1","0",NA,"21.7","0","10.5","0","",,NA,"",,NA,"","","",,NA,"88.6","1.0","8204909"
"SHEARWATER A","44.633","-63.500","NS","15.9","0","0.7","26.2","0","5.8","0","0.0","0",NA,"28.0","0","27.0","0.0","5","109.1","15",NA,"73.4","9.2","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","16.4","0",NA,"26.4","0","5.8","0","",,NA,"26.0","0",NA,"0.0","6","",,NA,"59.3","11.4","8205091"
"SYDNEY A","46.167","-60.048","NS","14.3","0","0.4","25.3","0","3.2","0","0.0","0",NA,"47.0","0","40.0","0.0","9","",,NA,"113.6","2.8","8205700"
"SYDNEY CS","46.163","-60.042","NS","15.0","0",NA,"25.6","0","1.9","0","",,NA,"39.4","0",NA,"0.0","9","",,NA,"95.5","5.2","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","14.2","0",NA,"27.0","0","0.0","0","0.0","0",NA,"51.6","0",NA,"0.0","7","","",NA,"118.1","5.1","8205774"
"TRACADIE","45.608","-61.680","NS","16.1","0",NA,"26.4","0","6.5","0","",,NA,"11.9","0",NA,"0.0","4","",,NA,"66.9","9.8","8205895"
"TUSKET","43.883","-65.983","NS","",,NA,"",,"",,"0.0","27",NA,"50.4","27",NA,"","3","","",NA,"","","8206100"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","15.2","0","0.4","28.0","0","0.5","0","0.0","0",NA,"46.4","0","45.0","0.0","11","","",NA,"93.9","11.2","8206222"
"WESTERN HEAD","43.990","-64.664","NS","15.5","0",NA,"23.5","0","5.2","0","",,NA,"30.6","1",NA,"0.0","7","",,NA,"77.1","1.7","8206240"
"YARMOUTH A","43.831","-66.089","NS","14.4","0","0.3","22.9","0","4.8","0","0.0","0",NA,"53.0","0","56.0","0.0","6","191.9","0","103.0","108.0","0.0","8206500"
