"Environment and Climate Change Canada"
"Monthly Values for January - 2009"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LYONS BROOK","45.658","-62.797","NS","-8.5","3","-2.2","9.5","3","-26.0","2","87.0","2",NA,"111.0","2",NA,"","11","","",NA,"740.6","0.0","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","-7.6","0","-1.5","8.5","0","-28.5","0","65.0","0","132.0","118.8","0","92.0","","14","","",NA,"795.0","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","-10.0","0",NA,"7.4","0","-29.7","0","",,NA,"69.8","1",NA,"18.0","13","",,NA,"866.8","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-9.3","10",NA,"6.4","10","-38.9","9","152.0","17",NA,"67.0","8",NA,"158.0","5","",,NA,"574.0","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-9.2","0",NA,"9.0","0","-28.4","0","",,NA,"88.9","0",NA,"10.0","13","",,NA,"842.3","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-9.8","0",NA,"8.8","0","-30.3","0","",,NA,"76.6","0",NA,"15.0","11","",,NA,"862.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-7.0","5","-0.8","9.0","5","-25.0","5","55.6","5",NA,"167.9","5",NA,"7.0","8","","",NA,"649.0","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","-6.9","0",NA,"8.1","0","-20.8","0","90.0","0",NA,"114.0","0",NA,"0.0","10","","",NA,"773.4","0.0","8204456"
"HAWKESBURY","45.617","-61.367","NS","-7.0","0",NA,"8.0","0","-21.6","0","",,NA,"103.0","0",NA,"","5","","",NA,"773.7","0.0","8204493"
"PUGWASH","45.843","-63.655","NS","-13.2","26","-6.0","7.0","26","-25.5","26","10.0","26",NA,"12.0","26",NA,"0.0","1","","",NA,"155.8","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","-0.8","1",NA,"9.9","1","-10.7","0","",,NA,"97.0","3",NA,"","17","0.0","30.9583333333333333333333333333333333333",NA,"562.5","0.0","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","-6.7","0","-1.0","9.0","0","-25.0","0","72.0","0","165.0","153.5","0","118.0","","9","","",NA,"765.8","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-6.2","0",NA,"6.9","0","-17.9","0","",,NA,"",,NA,"","","",,NA,"751.5","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","-7.5","0","-1.1","5.0","0","-22.5","0","19.2","0","31.0","42.0","0","30.0","22.0","4","","",NA,"789.6","0.0","8205000"
"SHEARWATER AUTO","44.636","-63.507","NS","-5.9","0",NA,"6.4","0","-21.3","0","6.0","30",NA,"103.7","0",NA,"","12","",,NA,"741.2","0.0","8205091"
"SHEARWATER RCS","44.630","-63.513","NS","-5.5","0",NA,"8.3","0","-20.7","0","",,NA,"126.7","0",NA,"","14","",,NA,"728.7","0.0","8205092"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","-8.7","1",NA,"7.6","1","-29.8","1","49.7","1",NA,"118.7","1",NA,"","10","","",NA,"800.8","0.0","8205193"
"SYDNEY A","46.167","-60.048","NS","-7.6","0","-2.2","7.1","0","-22.3","0","73.6","0","99.0","148.4","0","97.0","12.0","12","",,NA,"794.1","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","-7.5","0",NA,"7.7","0","-22.9","0","",,NA,"116.2","0",NA,"","10","",,NA,"790.5","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-9.4","0",NA,"11.0","0","-28.0","0","42.6","0",NA,"49.0","0",NA,"0.0","8","","",NA,"849.3","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-9.6","20",NA,"8.3","20","-23.0","20","",,NA,"39.1","20",NA,"","4","",,NA,"303.9","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-7.3","0","-1.7","10.0","0","-25.0","0","89.0","0","138.0","117.9","0","106.0","17.0","14","","",NA,"784.1","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-4.8","0",NA,"7.1","0","-19.5","0","8.0","29",NA,"103.9","0",NA,"","11","",,NA,"706.7","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"6.0","12",NA,"10.0","12",NA,"","1","","",NA,"","","8206316"
"WRECK COVE BROOK","46.533","-60.450","NS","-7.6","4","-1.9","10.0","4","-26.0","4","127.5","4",NA,"187.3","4",NA,"","14","","",NA,"691.0","0.0","8206450"
"YARMOUTH A","43.831","-66.089","NS","-4.2","0","-1.2","8.9","0","-16.8","0","67.4","0","98.0","121.6","0","96.0","3.0","15","0.0","30.9583333333333333333333333333333333333",NA,"689.4","0.0","8206500"
