"Environment and Climate Change Canada"
"Monthly Values for December - 2015"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LYONS BROOK","45.658","-62.797","NS","1.8","11","4.3","15.0","10","-7.0","11","40.0","10",NA,"111.0","10",NA,"27.0","11","","",NA,"324.7","0.0","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","1.5","0","3.9","12.0","0","-14.5","0","41.0","0","128.0","154.2","0","119.0","","15","","",NA,"511.9","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","1.0","0",NA,"12.4","0","-13.9","0","",,NA,"142.0","0",NA,"27.0","13","",,NA,"528.0","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"123.4","0",NA,"45.0","18","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","1.2","2",NA,"12.9","2","-13.8","0","",,NA,"132.9","2",NA,"16.0","13","",,NA,"487.6","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","1.1","1",NA,"12.0","1","-16.7","0","",,NA,"156.3","1",NA,"15.0","15","",,NA,"507.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","2.9","14","5.3","12.5","14","-7.0","14","14.0","14",NA,"75.1","14",NA,"22.0","7","","",NA,"257.1","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","1.3","1",NA,"12.4","1","-8.1","1","",,NA,"127.1","1",NA,"","14","",,NA,"502.4","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","5.3","1",NA,"13.1","1","-4.7","0","",,NA,"69.0","3",NA,"","12","",,NA,"381.8","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","5.5","1",NA,"13.2","1","-4.2","1","",,NA,"154.3","1",NA,"","16","",,NA,"375.6","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","2.3","0","4.1","12.0","0","-11.5","0","25.0","0","105.0","148.0","0","112.0","0.0","11","","",NA,"485.8","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","1.2","5",NA,"10.7","4","-7.8","2","",,NA,"",,NA,"","","",,NA,"436.0","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","3.0","4",NA,"13.5","4","-12.4","2","",,NA,"168.8","4",NA,"19.0","11","",,NA,"405.8","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","0.8","0",NA,"11.7","0","-8.5","0","73.8","0",NA,"144.0","0",NA,"30.0","20","",,NA,"532.9","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","0.7","8",NA,"11.9","8","-8.3","8","",,NA,"112.7","1",NA,"13.0","15","",,NA,"398.3","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","1.6","0",NA,"14.0","0","-13.0","0","41.6","0",NA,"119.4","0",NA,"0.0","10","","",NA,"506.9","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","2.0","1",NA,"14.0","1","-10.5","0","",,NA,"103.6","1",NA,"6.0","15","",,NA,"478.9","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","2.3","0","4.3","14.5","0","-14.0","0","39.0","0","82.0","152.9","0","134.0","25.0","14","","",NA,"486.0","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","4.0","0",NA,"14.8","0","-9.7","0","",,NA,"200.7","0",NA,"","12","",,NA,"434.0","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","4.3","0",NA,"12.9","0","-8.8","0","",,NA,"179.5","0",NA,"4.0","13","",,NA,"424.7","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","4.1","0",NA,"12.8","0","-9.0","0","16.6","1",NA,"184.6","0",NA,"12.0","13","",,NA,"431.1","0.0","8206495"
