"Environment and Climate Change Canada"
"Monthly Values for December - 2012"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HART ISLAND (AUT)","45.350","-60.983","NS","2.4","0",NA,"13.7","0","-5.7","0","",,NA,"",,NA,"","","",,NA,"483.9","0.0","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","0.9","0",NA,"13.1","0","-8.3","0","",,NA,"199.0","0",NA,"8.0","16","",,NA,"529.1","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","-0.1","0",NA,"14.7","0","-13.5","0","",,NA,"224.2","3",NA,"29.0","25","",,NA,"561.0","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","-0.2","1",NA,"16.1","1","-14.2","0","",,NA,"145.5","1",NA,"15.0","12","",,NA,"546.5","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","-0.2","2",NA,"15.0","2","-12.0","2","14.0","2",NA,"231.5","2",NA,"5.0","13","","",NA,"529.0","0.0","8202896"
"LYONS BROOK","45.658","-62.797","NS","0.0","7","2.5","16.0","6","-13.0","7","18.5","4",NA,"88.5","4",NA,"","10","","",NA,"432.2","0.0","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","-1.6","0",NA,"13.9","0","-13.6","0","",,NA,"162.1","0",NA,"26.0","15","",,NA,"606.2","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-2.8","3",NA,"12.2","3","-10.1","1","",,NA,"121.2","8",NA,"","15","",,NA,"582.7","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-0.4","0",NA,"15.8","0","-15.6","0","",,NA,"126.5","0",NA,"2.0","11","",,NA,"569.7","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-0.9","0",NA,"14.9","0","-14.7","0","",,NA,"138.4","8",NA,"9.0","15","",,NA,"585.6","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-0.8","19","1.7","10.5","19","-12.0","19","29.0","19",NA,"148.1","19",NA,"17.0","5","","",NA,"225.2","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","2.0","0",NA,"14.3","0","-8.8","0","13.0","0",NA,"103.5","0",NA,"","11","","",NA,"495.3","0.0","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","0.5","0",NA,"14.7","0","-11.9","0","",,NA,"89.6","6",NA,"","11","",,NA,"543.6","0.0","8204495"
"PUGWASH","45.843","-63.655","NS","-1.2","28","1.6","11.0","28","-11.0","28","0.0","28",NA,"5.0","28",NA,"","1","","",NA,"57.7","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","4.7","0",NA,"12.8","0","-5.3","0","",,NA,"83.0","0",NA,"","12","",,NA,"413.6","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","1.3","1",NA,"13.1","1","-4.5","0","",,NA,"",,NA,"","","",,NA,"500.6","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","1.4","0",NA,"13.9","0","-10.4","0","",,NA,"236.2","0",NA,"1.0","13","",,NA,"514.5","0.0","8205092"
"SYDNEY A","46.167","-60.048","NS","0.7","0","2.2","14.1","0","-8.3","0","26.7","0","46.0","151.7","0","91.0","1.0","17","",,NA,"535.8","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","1.0","0",NA,"14.1","0","-7.3","0","",,NA,"134.8","2",NA,"","12","",,NA,"526.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-0.5","0",NA,"15.5","0","-13.0","0","19.6","0",NA,"122.6","0",NA,"0.0","13","","",NA,"572.3","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","0.9","0",NA,"15.7","0","-8.6","0","",,NA,"123.9","0",NA,"","10","",,NA,"529.6","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","0.2","0","2.1","15.5","0","-16.5","0","57.0","0","120.0","142.8","0","125.0","19.0","17","","",NA,"553.1","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","1.7","0",NA,"13.4","0","-14.3","0","",,NA,"269.0","0",NA,"","13","",,NA,"505.2","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","25",NA,"89.8","25",NA,"","6","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","2.0","0",NA,"14.6","0","-8.9","0","",,NA,"154.5","0",NA,"3.0","13","",,NA,"495.9","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","2.6","4",NA,"14.4","4","-9.2","4","18.8","4",NA,"153.6","4",NA,"10.0","13","",,NA,"416.5","0.0","8206495"
