"Environment and Climate Change Canada"
"Monthly Values for August - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HALIFAX STANFIELD INT'L A","44.880","-63.500","NS","19.4","0","0.8","31.8","0","9.8","0","0.0","0",NA,"65.3","0","70.0","0.0","5","",,NA,"8.3","53.2","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","19.2","0",NA,"30.0","0","12.0","0","",,NA,"",,NA,"","","",,NA,"3.6","40.5","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","18.8","0",NA,"30.5","0","9.7","0","",,NA,"160.4","0",NA,"","5","",,NA,"15.5","39.4","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","19.0","0",NA,"31.0","0","10.0","0","",,NA,"99.7","0",NA,"","8","",,NA,"9.5","39.4","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","19.5","0",NA,"31.5","0","9.1","0","",,NA,"90.3","0",NA,"","6","",,NA,"8.7","54.9","8202810"
"LAKE MAJOR","44.717","-63.483","NS","20.3","9",NA,"33.0","9","11.5","9","0.0","9",NA,"56.7","9",NA,"0.0","5","","",NA,"2.9","53.4","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","20.0","16","0.8","32.0","16","9.5","16","0.0","16",NA,"40.4","16",NA,"0.0","3","","",NA,"2.1","31.9","8203100"
"LOUISBOURG","45.900","-60.000","NS","19.9","28","2.3","29.5","28","11.0","28","0.0","28",NA,"0.0","28",NA,"0.0","0","","",NA,"1.2","7.0","8203161"
"LYONS BROOK","45.658","-62.797","NS","19.3","7","0.2","31.5","5","8.0","7","0.0","1",NA,"74.0","1",NA,"0.0","9","","",NA,"5.8","37.8","8203230"
"NAPPAN AUTO","45.760","-64.241","NS","18.4","0",NA,"29.6","0","7.4","0","",,NA,"36.1","0",NA,"","7","",,NA,"23.5","36.2","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","16.4","26",NA,"27.2","26","9.0","26","",,NA,"6.6","26",NA,"","1","",,NA,"12.0","3.8","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","18.1","0",NA,"30.6","0","4.9","0","",,NA,"75.5","0",NA,"","4","",,NA,"35.1","37.6","8204193"
"PARRSBORO","45.413","-64.347","NS","17.3","0",NA,"26.9","0","6.4","0","",,NA,"49.1","0",NA,"","7","",,NA,"42.0","21.1","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","19.5","6","1.0","31.5","6","11.0","6","0.0","6",NA,"78.5","6",NA,"0.0","8","","",NA,"4.0","41.4","8204453"
"POINT ACONI","46.317","-60.333","NS","19.5","0",NA,"28.9","0","8.2","0","0.0","0",NA,"91.0","0",NA,"0.0","2","","",NA,"12.8","59.2","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","17.8","0",NA,"28.5","0","7.2","0","",,NA,"86.7","0",NA,"","11","",,NA,"35.5","28.4","8204495"
"PUGWASH","45.843","-63.655","NS","19.8","19","0.5","29.5","19","8.0","19","0.0","19",NA,"34.0","19",NA,"","2","","",NA,"2.0","23.9","8204525"
"SABLE ISLAND","43.932","-60.009","NS","",,NA,"",,"",,"",,NA,"44.0","8",NA,"","4","",,NA,"","","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","20.8","0","2.9","34.0","0","9.0","0","0.0","0",NA,"68.2","0","81.0","0.0","6","","",NA,"5.2","92.5","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","18.7","2",NA,"24.1","1","13.3","1","",,NA,"",,NA,"","","",,NA,"7.4","27.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","19.5","0",NA,"33.2","0","11.5","0","",,NA,"46.2","0",NA,"","6","",,NA,"4.4","50.3","8205092"
"SYDNEY A","46.167","-60.048","NS","18.1","0","0.0","28.1","0","9.0","0","0.0","0",NA,"91.8","0","92.0","0.0","9","",,NA,"28.4","30.7","8205700"
"SYDNEY CS","46.163","-60.042","NS","18.1","0",NA,"28.5","0","8.4","0","",,NA,"115.8","0",NA,"","14","",,NA,"30.2","33.5","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","18.7","0",NA,"29.5","0","7.0","0","0.0","0",NA,"45.0","0",NA,"0.0","7","","",NA,"21.7","42.3","8205774"
"TRACADIE","45.608","-61.680","NS","18.3","0",NA,"29.1","0","9.3","0","",,NA,"96.2","1",NA,"","9","",,NA,"24.9","33.2","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","19.6","0","0.5","31.5","0","7.5","0","0.0","0",NA,"122.8","0","163.0","0.0","9","","",NA,"12.0","62.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","17.4","0",NA,"33.0","0","7.4","0","",,NA,"83.1","1",NA,"","5","",,NA,"44.5","24.6","8206240"
"WRECK COVE BROOK","46.533","-60.450","NS","18.5","1","0.4","29.0","1","7.0","1","0.0","1",NA,"94.6","1",NA,"0.0","11","","",NA,"25.9","40.5","8206450"
"YARMOUTH A","43.831","-66.089","NS","17.6","0","0.6","28.0","0","9.7","0","0.0","0",NA,"36.0","0","43.0","","6","",,NA,"26.0","14.5","8206500"
