"Environment and Climate Change Canada"
"Monthly Values for January - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BACCARO PT","43.451","-65.472","NS","-0.9","0",NA,"9.5","0","-10.7","0","",,NA,"83.6","0",NA,"5.0","9","",,NA,"585.4","0.0","8200255"
"BADDECK BELL","46.100","-60.750","NS","-1.8","0",NA,"9.5","0","-13.0","0","31.2","0",NA,"109.7","0",NA,"18.0","19","","",NA,"614.6","0.0","8200301"
"BEAVER ISLAND (AUT)","44.817","-62.333","NS","-1.8","0",NA,"7.3","0","-12.6","0","",,NA,"",,NA,"","","",,NA,"613.3","0.0","8200558"
"BRIER ISLAND","44.286","-66.347","NS","0.7","0",NA,"11.3","0","-8.9","0","",,NA,"61.4","0",NA,"","9","",,NA,"537.0","0.0","8200604"
"CARIBOU POINT (AUT)","45.767","-62.683","NS","-3.2","1",NA,"8.5","1","-15.1","0","23.0","21",NA,"53.8","1",NA,"1.0","9","",,NA,"637.2","0.0","8200774"
"CHETICAMP CS","46.645","-60.947","NS","-1.8","0",NA,"9.4","0","-11.6","0","39.0","16",NA,"173.6","0",NA,"11.0","20","",,NA,"613.5","0.0","8200827"
"COLLEGEVILLE","45.483","-62.017","NS","-3.9","0","2.5","7.0","0","-19.0","0","25.8","0","54.0","73.8","0","67.0","0.0","10","","",NA,"679.5","0.0","8201000"
"DEBERT","45.417","-63.467","NS","-4.8","0",NA,"10.7","0","-22.4","0","",,NA,"48.1","0",NA,"7.0","7","",,NA,"706.9","0.0","8201390"
"DEMING","45.216","-61.178","NS","-1.3","0","2.7","8.5","0","-12.0","0","35.0","0","115.0","91.6","0","79.0","5.0","11","","",NA,"597.8","0.0","8201410"
"GREENWOOD A","44.983","-64.917","NS","-3.8","0","1.8","10.6","0","-19.0","0","87.2","0","111.0","89.8","0","88.0","29.0","13","",,NA,"674.4","0.0","8202000"
