"Environment and Climate Change Canada"
"Monthly Values for May - 2006"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ANNAPOLIS ROYAL","44.750","-65.517","NS","9.3","30","-1.8","11.5","30","7.0","30","0.0","23",NA,"26.4","23",NA,"","2","","",NA,"8.7","0.0","8200100"
"BACCARO POINT","43.449","-65.471","NS","7.7","0",NA,"15.2","0","3.1","0","",,NA,"",,NA,"0.0","","","",NA,"320.5","0.0","8200254"
"BADDECK BELL","46.100","-60.750","NS","10.6","2",NA,"25.5","2","0.0","2","0.0","2",NA,"91.2","2",NA,"0.0","8","","",NA,"213.5","0.0","8200301"
"BEAVER ISLAND (AUT)","44.817","-62.333","NS","7.6","1",NA,"15.7","1","1.7","0","",,NA,"",,NA,"0.0","","",,NA,"311.0","0.0","8200558"
"BERWICK","45.083","-64.733","NS","13.1","4",NA,"25.5","4","-1.0","4","0.0","4",NA,"91.6","4",NA,"0.0","8","","",NA,"134.0","0.8","8200578"
"BRIDGETOWN","44.833","-65.300","NS","",,NA,"",,"",,"0.0","0",NA,"74.6","0",NA,"0.0","8","","",NA,"","","8200596"
"BRIDGEWATER","44.400","-64.550","NS","12.1","0","1.6","27.5","0","0.0","0","0.0","0","0.0","165.4","0","130.0","0.0","16","","",NA,"183.9","1.4","8200600"
"BRIER ISLAND","44.286","-66.347","NS","11.4","0",NA,"20.4","0","6.1","0","",,NA,"112.0","0",NA,"0.0","7","",,NA,"204.6","0.0","8200604"
"CARIBOU POINT (AUT)","45.767","-62.683","NS","10.8","0",NA,"20.6","0","3.4","0","",,NA,"41.5","0",NA,"0.0","7","",,NA,"222.3","0.0","8200774"
"CHARLESVILLE","43.583","-65.783","NS","10.5","5","1.5","21.0","5","2.5","5","0.0","5",NA,"116.4","5",NA,"0.0","13","","",NA,"196.1","0.0","8200810"
"CHETICAMP CS","46.645","-60.947","NS","12.2","0",NA,"21.8","0","-0.7","0","",,NA,"71.0","0",NA,"0.0","8","","",NA,"180.8","0.0","8200827"
"DEBERT","45.417","-63.467","NS","12.6","0",NA,"25.0","0","-0.7","0","",,NA,"55.1","0",NA,"0.0","9","",,NA,"167.5","0.0","8201390"
"DEMING","45.216","-61.178","NS","8.2","0","1.6","19.0","0","1.0","0","0.0","0","0.0","86.4","0","74.0","0.0","13","","",NA,"302.5","0.0","8201410"
"GRAND ETANG","46.550","-61.050","NS","11.8","0",NA,"20.7","0","-0.5","0","",,NA,"",,NA,"0.0","","","",NA,"191.4","0.0","8201969"
"GREENWOOD A","44.983","-64.917","NS","13.3","0","2.1","25.9","0","-0.7","0","0.0","0","0.0","98.8","0","116.0","0.0","9","",,NA,"146.0","1.4","8202000"
"HALIFAX STANFIELD INT'L A","44.883","-63.517","NS","11.9","0","1.9","25.9","0","2.3","0","0.0","0","0.0","98.5","0","88.0","0.0","8","",,NA,"189.4","0.0","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","9.1","0",NA,"22.5","0","0.8","0","",,NA,"",,NA,"0.0","","",,NA,"276.8","0.0","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","9.9","0",NA,"25.8","0","-0.5","0","",,NA,"89.8","0",NA,"0.0","13","",,NA,"252.7","2.2","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","12.8","0",NA,"27.5","0","2.2","0","",,NA,"145.6","0",NA,"0.0","17","",,NA,"163.4","3.2","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","13.2","0",NA,"25.7","0","0.7","0","",,NA,"75.1","0",NA,"0.0","7","",,NA,"148.2","0.4","8202810"
"LAKE MAJOR","44.717","-63.483","NS","11.4","0",NA,"26.0","0","2.5","0","0.0","0",NA,"118.3","0",NA,"0.0","8","","",NA,"205.8","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","8.5","30","-2.5","12.5","30","4.5","30","0.0","30",NA,"21.8","30",NA,"","1","","",NA,"9.5","0.0","8203100"
"LOUISBOURG","45.900","-60.000","NS","8.7","1","1.8","21.0","1","-1.0","1","0.0","1",NA,"141.6","1",NA,"0.0","9","","",NA,"279.1","0.0","8203161"
"LUNENBURG","44.360","-64.296","NS","10.4","0",NA,"23.1","0","4.6","0","",,NA,"",,NA,"0.0","","","",NA,"236.2","0.0","8203210"
"LYONS BROOK","45.658","-62.797","NS","11.9","16","1.8","24.5","15","0.0","16","0.0","17",NA,"31.3","17",NA,"","2","","",NA,"91.1","0.0","8203230"
"MABOU","46.067","-61.383","NS","11.5","2",NA,"23.5","2","-1.5","2","0.0","2",NA,"65.0","2",NA,"0.0","8","","",NA,"187.8","0.0","8203249"
"MALAY FALLS","44.983","-62.483","NS","11.6","0",NA,"26.5","0","0.1","0","",,NA,"108.3","0",NA,"0.0","11","","",NA,"199.9","0.0","8203405"
"MCNABS ISLAND (AUT)","44.600","-63.533","NS","10.0","0",NA,"24.0","0","2.9","0","",,NA,"",,NA,"0.0","","","",NA,"249.1","0.0","8203478"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","12.5","0","2.6","25.5","0","-1.0","0","0.0","0","0.0","105.4","0","100.0","0.0","11","","",NA,"170.7","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","12.2","0",NA,"24.0","0","-1.5","0","",,NA,"39.8","0",NA,"0.0","9","",,NA,"179.8","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","10.5","0",NA,"22.0","0","0.1","0","",,NA,"63.7","0",NA,"0.0","11","","",NA,"232.8","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","12.2","0",NA,"24.8","0","-1.7","0","",,NA,"81.1","0",NA,"0.0","8","",,NA,"178.8","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","11.6","0",NA,"24.1","0","-2.7","0","",,NA,"55.0","0",NA,"0.0","8","",,NA,"197.9","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","12.5","26","2.6","27.5","26","7.0","26","0.0","26",NA,"20.9","26",NA,"","2","","",NA,"27.9","0.3","8204453"
"POINT ACONI","46.317","-60.333","NS","9.7","0",NA,"26.7","0","-1.2","0","0.0","0",NA,"114.8","0",NA,"0.0","8","","",NA,"258.4","0.0","8204456"
"HAWKESBURY","45.617","-61.367","NS","11.4","0",NA,"22.6","0","0.0","0","0.0","0",NA,"131.4","0",NA,"0.0","11","","",NA,"203.5","0.0","8204493"
"PUGWASH","45.843","-63.655","NS","13.0","4","2.4","26.0","4","2.0","4","0.0","4",NA,"34.2","4",NA,"0.0","8","","",NA,"134.2","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","8.5","0",NA,"14.2","0","2.0","0","",,NA,"70.0","0",NA,"","7","",,NA,"294.4","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","7.0","1",NA,"18.3","1","1.6","0","",,NA,"",,NA,"","","",,NA,"328.7","0.0","8204909"
"SHEARWATER A","44.633","-63.500","NS","10.7","9","1.5","25.0","9","3.1","9","0.0","9",NA,"93.5","9",NA,"0.0","7","81.8","14",NA,"160.0","0.0","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","11.3","0",NA,"25.3","0","3.3","0","",,NA,"124.5","0",NA,"0.0","8","",,NA,"208.5","0.0","8205091"
"SOUTH MOUNTAIN","45.017","-64.683","NS","13.1","0",NA,"25.5","0","-0.5","0","0.0","0",NA,"115.2","0",NA,"0.0","9","","",NA,"152.9","1.8","8205185"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","11.2","3",NA,"23.8","3","-1.8","3","0.0","3",NA,"50.8","3",NA,"","6","","",NA,"191.7","0.0","8205193"
"SYDNEY A","46.167","-60.048","NS","9.8","0","1.8","25.8","0","-1.0","0","0.0","0","0.0","124.4","0","121.0","0.0","11","",,NA,"255.4","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","9.9","0",NA,"26.3","0","-2.0","0","",,NA,"124.7","0",NA,"0.0","13","",,NA,"251.7","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","11.8","0",NA,"26.0","0","-2.0","0","0.0","0",NA,"35.0","0",NA,"0.0","7","","",NA,"193.5","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","11.4","0",NA,"22.0","0","-0.8","0","",,NA,"73.8","0",NA,"0.0","7","",,NA,"205.2","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","13.7","0","2.6","25.5","0","-0.5","0","0.0","0","0.0","101.0","0","103.0","0.0","10","","",NA,"136.0","2.4","8206222"
"WESTERN HEAD","43.990","-64.664","NS","8.8","0",NA,"22.4","0","2.8","0","",,NA,"170.9","0",NA,"0.0","12","",,NA,"284.5","0.0","8206240"
"WRECK COVE BROOK","46.533","-60.450","NS","9.8","1","1.6","26.0","1","-2.0","1","0.0","14",NA,"107.7","1",NA,"","8","","",NA,"245.7","0.0","8206450"
"YARMOUTH A","43.831","-66.089","NS","11.3","0","1.5","22.6","0","2.6","0","0.0","0","0.0","126.4","0","125.0","0.0","11","190.4","1",NA,"209.0","0.0","8206500"
