"Environment and Climate Change Canada"
"Monthly Values for March - 2012"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NAPPAN AUTO","45.760","-64.241","NS","0.3","0",NA,"24.2","0","-17.7","0","",,NA,"44.4","0",NA,"","10","",,NA,"547.9","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","-3.6","0",NA,"15.2","0","-14.8","0","",,NA,"45.4","3",NA,"60.0","10","",,NA,"668.9","0.0","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","0.8","0",NA,"25.7","0","-17.8","0","",,NA,"46.4","0",NA,"","11","",,NA,"534.3","0.0","8204193"
"UPPER STEWIACKE SNOW","40.000","-50.000","NS","",,NA,"",,"",,"14.0","2",NA,"14.0","2",NA,"","2","","",NA,"","","8204195"
"PARRSBORO","45.413","-64.347","NS","0.5","0",NA,"19.2","0","-15.0","0","",,NA,"41.4","0",NA,"","7","",,NA,"544.0","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","1.4","9","2.7","26.5","9","-12.0","9","15.5","9",NA,"46.4","9",NA,"0.0","8","","",NA,"365.5","0.5","8204453"
"POINT ACONI","46.317","-60.333","NS","0.6","0",NA,"22.7","0","-10.4","0","18.0","0",NA,"34.9","0",NA,"0.0","10","","",NA,"540.9","0.0","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","0.2","0",NA,"23.7","0","-15.3","0","",,NA,"51.0","0",NA,"","9","",,NA,"552.6","0.0","8204495"
"PUGWASH","45.843","-63.655","NS","1.4","22","3.1","25.0","22","-10.5","22","2.5","22",NA,"5.5","22",NA,"","2","","",NA,"149.4","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","2.1","0",NA,"9.9","0","-5.4","0","",,NA,"100.5","0",NA,"","16","",,NA,"491.5","0.0","8204700"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-1.1","2",NA,"13.8","2","-9.8","0","",,NA,"",,NA,"","","",,NA,"555.0","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","3.1","0","4.2","26.5","0","-12.0","0","23.0","0","63.0","68.6","0","56.0","0.0","8","","",NA,"462.5","0.0","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","2.7","0",NA,"28.3","0","-9.4","0","",,NA,"66.2","0",NA,"","12","",,NA,"475.3","2.1","8205092"
"SYDNEY A","46.167","-60.048","NS","0.3","0","2.9","23.1","0","-12.7","0","30.6","0","64.0","55.4","0","43.0","0.0","10","",,NA,"548.4","0.0","8205700"
"SYDNEY CS","46.163","-60.042","NS","0.6","0",NA,"24.0","0","-13.5","0","",,NA,"37.9","2",NA,"","8","",,NA,"540.1","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","0.8","8",NA,"28.0","7","-21.5","6","12.2","1",NA,"22.9","1",NA,"0.0","6","","",NA,"398.6","3.5","8205774"
"TRACADIE","45.608","-61.680","NS","0.9","0",NA,"25.4","0","-11.5","0","",,NA,"45.7","1",NA,"","7","",,NA,"531.6","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","3.1","0","3.9","26.5","0","-12.5","0","29.0","0","80.0","57.4","0","55.0","0.0","11","","",NA,"464.4","1.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","3.3","0",NA,"29.2","0","-7.8","0","",,NA,"80.1","0",NA,"","16","",,NA,"459.4","2.5","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"25.0","0","58.0","58.3","0","53.0","","8","","",NA,"","","8206316"
"YARMOUTH A","43.831","-66.089","NS","2.7","0","2.4","18.3","0","-6.9","0","27.0","0","90.0","60.8","0","53.0","0.0","11","",,NA,"474.3","0.0","8206500"
