"Environment and Climate Change Canada"
"Monthly Values for May - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"92.4","0",NA,"","14","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","10.5","0",NA,"26.9","0","-5.0","0","",,NA,"94.2","0",NA,"","10","",,NA,"231.8","0.8","8204193"
"PARRSBORO","45.413","-64.347","NS","9.9","0",NA,"21.8","0","-4.3","0","",,NA,"78.3","0",NA,"","8","",,NA,"251.8","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","10.6","8","0.7","27.0","8","0.0","8","0.0","8",NA,"84.4","8",NA,"","9","","",NA,"170.5","0.3","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","8.7","1",NA,"27.7","1","-3.9","1","",,NA,"149.1","1",NA,"","17","",,NA,"279.7","1.4","8204495"
"SABLE ISLAND","43.932","-60.009","NS","8.5","9",NA,"13.7","7","0.6","5","",,NA,"133.0","6",NA,"","9","",,NA,"209.6","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","8.5","4",NA,"14.6","3","-0.3","2","",,NA,"176.7","4",NA,"","14","",,NA,"256.9","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","10.5","0","1.1","27.5","0","-5.0","0","0.0","0","0.0","102.0","0","86.0","0.0","8","","",NA,"231.7","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","5.8","5",NA,"13.3","4","-0.6","1","",,NA,"",,NA,"","","",,NA,"316.8","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","10.5","0",NA,"26.3","0","-0.6","0","",,NA,"115.6","0",NA,"","11","",,NA,"234.6","0.8","8205092"
"SYDNEY A","46.161","-60.048","NS","9.3","0",NA,"27.5","0","-3.6","0","0.0","0",NA,"76.3","0",NA,"","11","",,NA,"272.6","2.2","8205701"
"SYDNEY CS","46.163","-60.042","NS","9.6","1",NA,"27.6","1","-3.4","0","",,NA,"117.1","1",NA,"","12","",,NA,"255.6","2.4","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","11.0","0",NA,"28.0","0","-4.0","0","0.0","0",NA,"79.4","0",NA,"0.0","11","","",NA,"219.0","1.5","8205774"
"TRACADIE","45.608","-61.680","NS","9.7","1",NA,"27.6","1","-2.1","0","",,NA,"114.0","1",NA,"","12","",,NA,"250.5","2.5","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","11.9","0","0.8","28.0","0","-4.0","0","0.0","0","0.0","86.0","0","88.0","0.0","12","","",NA,"193.2","4.5","8206222"
"WESTERN HEAD","43.990","-64.664","NS","10.1","0",NA,"27.8","0","-1.4","0","",,NA,"159.1","0",NA,"","12","",,NA,"243.9","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","22",NA,"86.4","22",NA,"0.0","9","","",NA,"","","8206316"
"YARMOUTH RCS","43.831","-66.088","NS","10.7","0",NA,"21.7","0","-0.8","0","",,NA,"100.1","0",NA,"","10","",,NA,"226.9","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","10.6","0",NA,"21.9","0","0.4","0","0.0","1",NA,"111.6","1",NA,"","11","",,NA,"228.1","0.0","8206495"
