"Environment and Climate Change Canada"
"Monthly Values for April - 2005"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HART ISLAND (AUT)","45.350","-60.983","NS","3.1","0",NA,"13.3","0","-4.7","0","",,NA,"",,NA,"","","",,NA,"447.3","0.0","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","3.5","0",NA,"16.4","0","-5.0","0","",,NA,"129.2","0",NA,"0.0","16","",,NA,"436.5","0.0","8202502"
"KEJIMKUJIK 1","44.432","-65.203","NS","6.5","0",NA,"24.0","0","-4.3","0","",,NA,"156.2","0",NA,"0.0","10","",,NA,"346.1","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","6.4","0",NA,"20.0","0","-5.1","0","",,NA,"104.3","0",NA,"0.0","12","","",NA,"349.0","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","5.2","0",NA,"22.5","0","-5.0","0","2.0","0",NA,"116.0","0",NA,"0.0","10","","",NA,"383.0","0.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","5.8","0","0.2","22.5","0","-6.0","0","1.0","0","10.0","168.9","0","137.0","0.0","13","","",NA,"366.1","0.0","8203100"
"LIVERPOOL MILTON","44.083","-64.767","NS","6.1","19",NA,"25.0","13","-4.0","12","3.0","0",NA,"184.3","0",NA,"0.0","10","","",NA,"131.0","0.0","8203120"
"LOUISBOURG","45.900","-60.000","NS","2.4","0","0.3","15.5","0","-7.5","0","11.0","0","62.0","123.7","0","84.0","0.0","14","","",NA,"467.0","0.0","8203161"
"LYONS BROOK","45.658","-62.797","NS","5.6","0","1.4","19.0","0","-7.0","0","34.0","0","176.0","97.0","0","104.0","0.0","12","","",NA,"373.3","0.0","8203230"
"MABOU","46.067","-61.383","NS","4.0","0",NA,"17.5","0","-8.5","0","12.0","0",NA,"73.4","0",NA,"0.0","10","","",NA,"420.7","0.0","8203249"
"MALAY FALLS","44.983","-62.483","NS","5.2","0",NA,"22.2","0","-8.4","0","",,NA,"124.6","0",NA,"0.0","9","","",NA,"384.8","0.0","8203405"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","5.2","0","0.8","20.0","0","-9.0","0","4.0","0","42.0","103.4","0","95.0","0.0","11","","",NA,"382.6","0.0","8203535"
"NAPPAN CDA","45.767","-64.250","NS","5.6","0","1.4","17.8","0","-6.1","0","",,NA,"74.7","0","82.0","0.0","13","","",NA,"372.8","0.0","8203700"
"NAPPAN AUTO","45.760","-64.241","NS","4.8","0",NA,"17.8","0","-6.1","0","",,NA,"69.7","0",NA,"","12","",,NA,"396.1","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","1.6","0",NA,"15.1","0","-7.6","0","",,NA,"30.5","0",NA,"100.0","11","","",NA,"492.9","0.0","8204161"
"PARRSBORO","45.413","-64.347","NS","4.4","0",NA,"17.1","0","-7.8","0","",,NA,"125.2","0",NA,"0.0","11","",,NA,"408.2","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","5.3","7","1.2","21.5","5","-3.5","3","0.0","2",NA,"61.9","5",NA,"0.0","6","","",NA,"291.2","0.0","8204453"
"POINT ACONI","46.317","-60.333","NS","3.9","5",NA,"18.3","3","-6.8","5","12.0","0",NA,"130.4","0",NA,"0.0","10","","",NA,"353.2","0.0","8204456"
"PUGWASH","45.843","-63.655","NS","5.4","1","1.1","19.0","0","-8.5","1","20.5","0","167.0","86.8","1",NA,"0.0","9","","",NA,"365.7","0.0","8204525"
"SABLE ISLAND","43.932","-60.009","NS","4.3","0",NA,"11.2","0","-3.4","0","",,NA,"34.5","1",NA,"","8","",,NA,"409.6","0.0","8204700"
"SABLE ISLAND","43.933","-60.017","NS","4.4","0",NA,"11.2","0","-3.4","0","0.4","0",NA,"82.1","0",NA,"0.0","9","","",NA,"407.9","0.0","8204701"
"ST MARGARET'S BAY","44.700","-63.900","NS","5.0","0","0.6","23.5","0","-7.5","0","0.0","1",NA,"113.0","1",NA,"0.0","8","","",NA,"390.9","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","1.5","0",NA,"9.9","0","-4.0","0","",,NA,"",,NA,"","","",,NA,"496.2","0.0","8204909"
"SALMON HOLE","44.933","-64.033","NS","6.0","0","1.1","20.0","0","-5.5","0","0.0","0","0.0","134.2","0","119.0","0.0","10","","",NA,"359.8","0.0","8205000"
"SHEARWATER A","44.633","-63.500","NS","4.8","0","0.5","22.8","0","-4.5","0","3.6","0","30.0","91.0","0","77.0","0.0","11","197.1","0","126.0","396.2","0.0","8205090"
"SHEARWATER AUTO","44.636","-63.507","NS","5.1","0",NA,"23.1","0","-3.8","0","",,NA,"80.7","0",NA,"","10","",,NA,"385.8","0.0","8205091"
"SOUTH MOUNTAIN","45.017","-64.683","NS","5.9","0",NA,"19.0","0","-5.0","0","12.9","0",NA,"122.9","0",NA,"0.0","12","","",NA,"362.1","0.0","8205185"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","4.9","0",NA,"19.7","0","-7.2","0","21.8","0",NA,"74.4","0",NA,"0.0","9","","",NA,"392.9","0.0","8205193"
"SYDNEY A","46.167","-60.048","NS","3.5","0","0.9","17.3","0","-6.5","0","14.2","0","66.0","98.1","0","74.0","0.0","11","",,NA,"436.0","0.0","8205700"
"TATAMAGOUCHE","45.683","-63.233","NS","5.4","0",NA,"19.5","0","-7.0","0","28.0","0",NA,"94.4","0",NA,"0.0","11","","",NA,"378.6","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","4.9","0",NA,"18.8","0","-5.8","0","",,NA,"77.3","0",NA,"0.0","9","",,NA,"393.1","0.0","8205895"
"TRURO (AUT)","45.367","-63.267","NS","4.3","3",NA,"15.6","3","-7.3","2","",,NA,"82.8","4",NA,"","9","",,NA,"370.3","0.0","8205992"
"TUSKET","43.883","-65.983","NS","",,NA,"",,"",,"0.0","0","0.0","186.2","0","168.0","0.0","8","","",NA,"","","8206100"
"UPPER STEWIACKE","45.217","-63.000","NS","5.2","2","0.9","19.0","1","-9.5","1","6.6","0","49.0","118.4","0","117.0","0.0","10","","",NA,"359.3","0.0","8206200"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","6.5","0","1.3","20.0","0","-7.0","0","8.0","0","64.0","97.4","0","105.0","0.0","12","","",NA,"345.0","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","5.1","0",NA,"26.2","0","-3.3","0","",,NA,"117.1","0",NA,"","11","",,NA,"386.8","0.0","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"6.0","0","47.0","123.5","0","130.0","0.0","9","","",NA,"","","8206316"
"WINDSOR MARTOCK","44.933","-64.167","NS","5.7","0","0.5","20.5","0","-6.0","0","5.5","0","38.0","130.9","0","127.0","0.0","9","","",NA,"367.8","0.0","8206415"
"WRECK COVE BROOK","46.533","-60.450","NS","2.6","0","0.3","15.0","0","-6.0","0","18.0","1",NA,"111.0","1",NA,"0.0","7","","",NA,"461.3","0.0","8206450"
"YARMOUTH A","43.831","-66.089","NS","5.6","0","0.5","19.3","0","-4.3","0","3.6","0","37.0","188.8","0","186.0","0.0","11","219.8","1",NA,"373.1","0.0","8206500"
