"Environment and Climate Change Canada"
"Monthly Values for August - 2011"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DEBERT","45.417","-63.467","NS","18.3","2",NA,"27.9","2","6.9","0","",,NA,"114.0","0",NA,"","10","",,NA,"20.2","29.6","8201390"
"DEMING","45.216","-61.178","NS","17.4","1","0.0","25.0","1","12.5","1","0.0","1",NA,"177.6","1",NA,"0.0","11","","",NA,"28.5","11.8","8201410"
"GREENWOOD A","44.983","-64.917","NS","19.2","0","0.3","27.9","0","8.2","0","0.0","0",NA,"138.0","0","176.0","0.0","9","",,NA,"10.9","47.6","8202000"
"HALIFAX STANFIELD INT'L A","44.880","-63.500","NS","18.5","0","-0.2","27.5","0","8.9","0","0.0","0",NA,"135.6","0","145.0","0.0","10","",,NA,"14.5","31.2","8202250"
"HART ISLAND (AUT)","45.350","-60.983","NS","18.1","13",NA,"23.4","8","12.8","13","",,NA,"",,NA,"","","",,NA,"7.6","8.7","8202318"
"INGONISH BEACH CS","46.667","-60.400","NS","18.0","0",NA,"29.9","0","9.5","0","",,NA,"",,NA,"","","",,NA,"38.3","39.5","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","18.5","0",NA,"27.2","0","9.3","0","",,NA,"148.0","1",NA,"","14","",,NA,"18.0","32.8","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","19.0","4",NA,"27.7","4","9.2","4","",,NA,"100.2","4",NA,"","10","",,NA,"9.5","35.3","8202810"
"LAKE MAJOR","44.717","-63.483","NS","19.1","11",NA,"27.5","11","11.0","11","0.0","11",NA,"120.6","11",NA,"0.0","7","","",NA,"4.2","26.0","8202896"
"LIVERPOOL BIG FALLS","44.133","-64.933","NS","19.6","11","0.4","28.0","8","9.5","9","0.0","8",NA,"92.5","8",NA,"0.0","9","","",NA,"2.1","33.5","8203100"
"LOUISBOURG","45.900","-60.000","NS","16.8","1","-0.9","24.0","1","10.0","1","0.0","1",NA,"129.2","1",NA,"","9","","",NA,"45.3","7.8","8203161"
"LYONS BROOK","45.658","-62.797","NS","19.3","7","0.2","30.0","7","8.5","7","0.0","7",NA,"100.0","7",NA,"","11","","",NA,"6.6","38.6","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","19.0","0","0.7","28.0","0","6.0","0","0.0","0",NA,"124.2","0","135.0","0.0","11","","",NA,"12.1","44.3","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","18.3","0",NA,"27.2","0","7.6","0","",,NA,"144.0","0",NA,"","10","",,NA,"18.3","28.4","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","15.9","0",NA,"26.5","0","8.1","0","",,NA,"79.6","0",NA,"","9","",,NA,"78.7","12.6","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","18.5","1",NA,"28.0","0","7.6","1","",,NA,"116.0","1",NA,"","9","",,NA,"14.7","29.6","8204193"
"PARRSBORO","45.413","-64.347","NS","17.3","1",NA,"26.2","1","6.6","0","",,NA,"159.4","0",NA,"","10","",,NA,"36.0","13.7","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","18.7","8","0.2","25.5","8","10.0","8","0.0","8",NA,"62.2","8",NA,"","6","","",NA,"10.6","26.6","8204453"
"POINT ACONI","46.317","-60.333","NS","18.8","0",NA,"27.8","0","10.1","0","0.0","0",NA,"233.7","0",NA,"0.0","6","","",NA,"26.5","52.1","8204456"
"PORT HAWKESBURY","45.657","-61.368","NS","17.7","3",NA,"27.8","3","7.8","3","",,NA,"85.9","4",NA,"","8","",,NA,"30.5","21.9","8204495"
"PUGWASH","45.843","-63.655","NS","18.9","17","-0.5","28.0","17","8.0","17","0.0","17",NA,"19.2","17",NA,"0.0","3","","",NA,"3.5","15.7","8204525"
"SABLE ISLAND","43.932","-60.009","NS","17.5","0",NA,"23.0","0","10.6","0","",,NA,"47.5","1",NA,"","7","",,NA,"27.0","11.2","8204700"
"ST MARGARET'S BAY","44.700","-63.900","NS","19.6","0","1.7","27.0","0","9.0","0","0.0","0",NA,"136.6","0","163.0","0.0","9","","",NA,"10.0","60.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","16.9","0",NA,"24.0","0","12.2","0","",,NA,"",,NA,"","","",,NA,"48.7","14.5","8204909"
"SALMON HOLE","44.933","-64.033","NS","20.5","0","1.5","27.5","0","12.5","0","0.0","0",NA,"199.0","0","232.0","0.0","10","","",NA,"1.5","79.7","8205000"
"SHEARWATER RCS","44.630","-63.513","NS","18.7","0",NA,"27.0","0","11.6","0","",,NA,"178.3","0",NA,"","11","",,NA,"11.6","33.7","8205092"
"SOUTH SIDE HARBOUR","45.617","-61.900","NS","",,NA,"",,"",,"0.0","1",NA,"0.0","1",NA,"","0","","",NA,"","","8205193"
"SYDNEY A","46.167","-60.048","NS","17.5","0","-0.5","26.7","0","8.4","0","0.0","0",NA,"90.6","0","90.0","","10","",,NA,"41.7","25.8","8205700"
"SYDNEY CS","46.163","-60.042","NS","17.3","0",NA,"26.6","0","7.9","0","",,NA,"101.0","0",NA,"","7","",,NA,"43.5","23.3","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","19.2","0",NA,"29.0","0","7.0","0","0.0","0",NA,"106.8","0",NA,"0.0","10","","",NA,"9.5","47.5","8205774"
"TRACADIE","45.608","-61.680","NS","18.7","0",NA,"28.3","0","11.7","0","",,NA,"77.6","0",NA,"","8","",,NA,"19.7","41.5","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","19.6","0","0.5","28.5","0","8.0","0","0.0","0",NA,"174.3","0","232.0","0.0","13","","",NA,"6.7","56.6","8206222"
"WESTERN HEAD","43.990","-64.664","NS","16.8","0",NA,"26.7","0","7.0","0","",,NA,"87.2","1",NA,"","10","",,NA,"44.7","7.2","8206240"
"WHITE ROCK","45.050","-64.383","NS","",,NA,"",,"",,"0.0","30",NA,"0.0","30",NA,"","0","","",NA,"","","8206316"
"YARMOUTH A","43.831","-66.089","NS","17.4","0","0.4","24.4","0","9.5","0","0.0","0",NA,"68.2","0","81.0","0.0","10","",,NA,"31.2","13.7","8206500"
