"Environment and Climate Change Canada"
"Monthly Values for March - 2015"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","45.921","-60.647","NS","-4.9","0",NA,"6.2","0","-19.9","0","",,NA,"152.9","0",NA,"45.0","13","",,NA,"709.3","0.0","8201780"
"GREENWOOD A","44.983","-64.917","NS","-5.1","0","-4.4","8.1","0","-20.1","0","106.7","0","246.0","88.7","0","94.0","83.0","16","",,NA,"715.6","0.0","8202000"
"HALIFAX INTL A","44.881","-63.509","NS","-4.7","0",NA,"8.9","0","-17.4","0","146.7","0",NA,"178.1","0",NA,"60.0","15","",,NA,"704.5","0.0","8202251"
"HART ISLAND (AUT)","45.350","-60.983","NS","-3.5","0",NA,"7.4","0","-12.5","0","",,NA,"",,NA,"","","",,NA,"665.0","0.0","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","-5.5","0",NA,"8.6","0","-20.1","0","",,NA,"160.4","0",NA,"","14","",,NA,"729.4","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","-4.9","0",NA,"8.3","0","-19.6","0","",,NA,"130.4","0",NA,"","14","",,NA,"708.4","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","-4.4","0",NA,"11.0","0","-19.0","0","",,NA,"97.9","0",NA,"83.0","14","",,NA,"695.2","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","-3.7","4",NA,"11.0","4","-18.0","4","183.0","4",NA,"187.5","4",NA,"0.0","13","","",NA,"586.8","0.0","8202896"
"LYONS BROOK","45.658","-62.797","NS","-4.7","4","-3.0","9.5","4","-20.0","4","121.0","4",NA,"124.0","4",NA,"92.0","14","","",NA,"612.0","0.0","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","-5.3","0","-4.0","9.0","0","-24.5","0","130.0","0","414.0","153.6","0","124.0","","10","","",NA,"722.1","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","-6.5","0",NA,"5.9","0","-23.1","0","",,NA,"98.7","1",NA,"","11","",,NA,"759.0","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"15.9","24",NA,"","3","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","-7.1","0",NA,"7.9","0","-27.1","0","",,NA,"101.8","0",NA,"60.0","12","",,NA,"777.3","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","-6.1","0",NA,"7.6","0","-23.6","0","",,NA,"90.3","0",NA,"","15","",,NA,"747.1","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","-4.1","13","-2.8","9.0","13","-18.0","13","98.0","13",NA,"98.5","13",NA,"89.0","8","","",NA,"397.7","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","-6.4","6",NA,"7.4","5","-20.2","4","",,NA,"37.3","6",NA,"","5","",,NA,"608.8","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","-0.5","0",NA,"9.1","0","-8.4","0","",,NA,"180.0","1",NA,"","18","",,NA,"572.6","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","-1.4","19",NA,"8.7","19","-8.1","15","",,NA,"51.9","8",NA,"","8","",,NA,"232.5","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","-3.6","4","-2.5","12.0","2","-20.0","2","111.0","2",NA,"149.0","2",NA,"0.0","8","","",NA,"583.5","0.0","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","-5.8","0",NA,"5.8","0","-14.8","0","",,NA,"",,NA,"","","",,NA,"736.3","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","-3.2","0",NA,"10.4","0","-15.1","0","",,NA,"139.3","1",NA,"","11","",,NA,"657.5","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","-5.6","0",NA,"6.0","0","-21.9","0","159.4","0",NA,"207.0","0",NA,"60.0","15","",,NA,"732.1","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","-5.3","0",NA,"6.1","0","-21.1","0","",,NA,"73.3","0",NA,"","12","",,NA,"722.9","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","-6.4","0",NA,"9.0","0","-22.0","0","118.2","0",NA,"129.0","0",NA,"0.0","13","","",NA,"756.6","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","-4.8","0",NA,"8.4","0","-15.9","0","",,NA,"84.0","0",NA,"37.0","10","",,NA,"706.2","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","-4.5","0","-3.6","10.0","0","-21.0","0","111.0","0","305.0","123.7","0","119.0","108.0","17","","",NA,"697.2","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","-3.0","0",NA,"10.3","0","-13.5","0","",,NA,"181.8","0",NA,"","14","",,NA,"651.8","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","-2.2","3",NA,"6.6","3","-13.3","2","",,NA,"129.1","3",NA,"","12","",,NA,"564.9","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","-2.5","0",NA,"6.9","0","-13.9","0","48.8","0",NA,"138.8","1",NA,"18.0","13","",,NA,"636.6","0.0","8206495"
